"respondent_id","age","income","visits_per_week","gender","work_status","Consume high-quality coffee for satisfaction","Obtain coffee quickly during time constraints","Secure comfortable space for extended stays","Access internet connectivity while away from home","Accumulate rewards through repeat purchases","Place orders remotely to avoid waiting","Acquire fresh food alongside coffee","Access coffee within daily travel patterns","Purchase coffee during off-peak hours","Support businesses aligned with personal values","Receive guidance for optimal coffee selection","Purchase coffee within financial limits","Find quiet space for focused activities","Choose from options matching current preferences","Experience service in hygienic conditions","prediction_accuracy","rlh","quality_rating"
356,28,73000,1,"Male","Full-time",4.89117211049227,1.33528686704714,9.14364817020953,13.0347478756734,2.54529229360456,11.9483087701994,3.33233363108409,3.44508523340672,6.26530365595353,11.675087370516,1.26994410486141,1.88991795881336,15.5697543715706,11.7056232602302,1.94849432633775,0.75,0.55,"Excellent"
357,41,114000,7,"Female","Part-time",3.96868433729232,2.03307647157339,8.06846024391267,12.4077191084819,4.83706058082191,18.3828871978888,2.53922121153206,4.64288466519203,3.67011459760814,7.66256261393288,1.48973652291858,4.33322353834881,14.6359418649152,8.75568333848086,2.57274370710048,0.875,0.625,"Excellent"
358,29,92000,2,"Female","Part-time",6.37176783687742,1.04475970945817,10.7550576959864,12.7452494067923,6.82110572267339,4.21111633328361,6.87833858990177,4.07233884623402,4.54363667363161,9.31118497220113,1.30973568749693,1.40934379416822,20.131671227002,6.57297157566429,3.82172192862872,0.6875,0.5125,"Excellent"
359,30,73000,2,"Male","Full-time",6.6405718148689,1.64316246360166,8.52842316229409,12.937670248194,0.0896889740997638,15.1589798707661,2.51873236060369,3.56889848407279,3.78541000929405,11.7185000353797,5.70086710937509,5.70636105168392,12.2629131236659,6.81830719899644,2.92151409310384,0.875,0.625,"Excellent"
360,42,103000,3,"Female","Other",2.57680623176694,2.11380590272965,6.29463880089186,22.3390528328798,8.3386829042405,15.4640105226221,0.314689639637262,3.1679005785264,6.73086536315211,6.95986641272515,2.98096312034989,3.30749068325532,10.5173689730261,6.91417393617946,1.9796840980174,0.875,0.625,"Excellent"
361,33,98000,2,"Female","Part-time",6.71045911476393,2.50201181638788,6.17620622258297,9.56585537029625,7.56895918349263,6.96988039942328,2.68815886968724,8.3891441288363,9.7969571102133,12.8337732093212,2.36734151889195,2.23549683470722,11.3968069724974,7.15500659519072,3.64394265370779,0.5625,0.4375,"Good"
362,46,87000,2,"Female","Part-time",6.38974884749162,1.77875314086298,5.93074594592813,16.2720092793178,6.42057639107008,11.5795520780775,2.7586434929026,4.20045652273149,6.6424021310773,10.8512555385719,1.36464453737222,1.96610430294171,13.1933661597302,8.08317113137626,2.56857050054823,0.75,0.55,"Excellent"
363,38,99000,3,"Female","Student",3.48606168531403,2.13606425219726,5.50625948378569,10.3846615298794,8.90218685954403,15.4333951447984,2.50076717007429,3.69316661807401,8.01867492920167,8.07955234943957,2.55368875601077,5.1591703665637,19.3382456478905,2.97267553469663,1.83542967253,0.875,0.625,"Excellent"
364,42,70000,2,"Female","Other",9.54509606365736,0.673540331842473,6.62235764924997,9.36441301637536,4.56044357168036,14.9051031071092,3.57669446051338,3.24582537397252,8.86647789002614,12.2249350827521,2.58519961645454,2.84885180444841,11.7095301682432,6.47703043833059,2.7945014253444,0.875,0.625,"Excellent"
365,34,86000,5,"Female","Full-time",2.25233349762422,1.07569211551365,6.13699388857912,14.6994203650468,5.80682313490145,17.933460799051,2.29559474404306,4.54133797668217,5.64016883489266,10.4797058351453,2.0280220097626,2.9545545105084,13.3245252805167,8.57694687867721,2.25442012905565,0.75,0.55,"Excellent"
366,29,68000,2,"Female","Student",6.29039705469019,1.54061866353021,3.51803540030199,18.0344394416885,6.61634182830242,15.6221212251163,2.09184163971481,5.17142336756242,4.89411514218505,7.88023713500826,0.261074356195041,3.80080573701793,14.0774151929564,7.9268312891987,2.27430252653175,0.875,0.625,"Excellent"
367,45,64000,2,"Male","Part-time",5.97990742395288,1.05625491923735,12.2744530126341,19.1064047906764,8.22393211761317,11.2978991602258,4.58786747332195,5.30640941980914,8.52372544296446,2.87794027647972,0.364718570931242,3.83068056862108,9.38666936094486,5.72148238109816,1.4616550814897,0.8125,0.5875,"Excellent"
368,40,83000,7,"Female","Full-time",7.61035839838728,1.5637357008632,5.53955828936674,15.0548382571206,5.43099550671168,15.0240926639133,1.16177828076236,4.11476858127123,7.45755391797096,9.01960499189145,2.40984547785915,3.40338016008786,18.0794547908906,1.96734804320487,2.16268693969876,0.875,0.625,"Excellent"
369,36,94000,1,"Female","Full-time",4.51800084130502,2.44552911727378,8.14565625085437,18.8151566027887,5.19793176643414,19.106430446946,2.0093473720084,3.68364669067142,6.95696564387124,6.30066215525073,1.35153063790927,3.71541730009965,12.794467021189,4.68868176093102,0.270576392467246,0.875,0.625,"Excellent"
370,39,70000,1,"Male","Full-time",4.84294600894411,1.52036919301518,8.80870464355256,10.9117149768254,5.53464124499,12.7683405292114,5.23530407093485,4.65184803620646,8.33577476634612,6.48404064990214,2.48692859044849,4.30836275798435,12.7874217151376,7.71047465968124,3.61312815682015,0.9375,0.6625,"Excellent"
371,49,86000,3,"Female","Part-time",5.02734542124756,0.318426957411071,8.87249304095209,21.4646220386643,6.9830947346959,8.4775180149597,3.70005623044813,4.27919606944298,7.67582878435853,11.4688842490376,2.50798301224196,2.51420068476917,5.96909795162645,8.59763450175904,2.14361830838554,0.875,0.625,"Excellent"
372,32,50000,2,"Male","Full-time",2.66481437785966,0.759291459808407,9.49472108021891,15.9215316274515,7.77837977712486,14.255551199548,3.38003491334808,3.51837397775636,7.27463597245083,11.2852252913962,3.13875910200757,4.40703672643351,6.21985438086902,9.77532701221591,0.126463101511137,0.9375,0.6625,"Excellent"
373,32,80000,1,"Female","Part-time",1.72081688006986,1.54666883229812,7.9852867530475,19.3356169936273,5.54928083722932,13.2347112454659,3.77664806299871,3.94871682405261,6.71350338697234,10.0764696254056,1.31973202573708,0.876453492709927,14.4560263894668,6.32626240901257,3.13380624190641,0.8125,0.5875,"Excellent"
374,33,116000,3,"Male","Student",3.19689631163712,1.81076252755966,9.00854291642591,14.6883569618662,5.48431380145379,11.9043596506286,2.88483615556665,3.13499941350885,7.02256885344862,10.4314619108412,1.90521795783672,6.07636802897753,13.2568490199641,6.66025953068931,2.53420695959577,0.5625,0.4375,"Good"
375,25,65000,1,"Female","Part-time",3.65702280577887,2.01200754858481,6.27715475191638,15.412339443583,7.0991018798659,13.2583819165631,2.992338369495,6.57265237650399,6.97539375744381,9.91995712744146,2.27005071572374,2.54731732075872,11.2751545502335,7.056101264368,2.67502617173974,0.75,0.55,"Excellent"
376,45,64000,5,"Male","Full-time",1.56094569884036,0.658884420039291,7.50722076590286,17.6267409456846,6.45652276728002,17.9027178122809,4.58994690306766,4.67153314799356,7.95133349358561,7.41617385794248,2.19797954419436,4.20834034667713,12.8827019646516,1.83262120614819,2.53633712571139,0.9375,0.6625,"Excellent"
377,40,85000,5,"Female","Student",4.67638785743423,1.83376867171524,5.0628595466255,12.6031517216811,5.31552676940647,10.9687775966379,2.90466757221961,3.84453297653015,6.34269895573149,12.7187960863292,2.08826465812025,4.99861242063215,17.2803636456476,7.04611572236431,2.31547579892477,0.625,0.475,"Good"
378,40,102000,2,"Female","Full-time",4.45542618625877,1.47351580516571,6.95132400435047,19.5911294971288,2.45443398229178,15.3483316782001,2.65368979678824,3.49487270726567,7.07579721210362,7.66833844426721,2.54785181529016,2.41663639396504,14.2886129271671,7.20665350983884,2.3733860399186,0.8125,0.5875,"Excellent"
379,38,117000,4,"Male","Full-time",4.98333691884572,1.40492937464884,6.00725431228469,19.0194240147029,2.70235603296426,10.1194428699083,4.55360736103357,2.50298484729778,6.17256896925814,7.72499070021971,2.64629655922884,7.20171013633403,11.8811497240459,10.4046440846618,2.67530409456554,0.8125,0.5875,"Excellent"
380,34,148000,1,"Female","Full-time",5.83101278293219,0.959360069845385,10.1915185961816,16.0693405268995,3.95854466000678,15.0005940835072,2.8492732032117,3.98094156526586,4.69867749104421,8.55086921245165,2.07336175391417,4.09906735873056,10.1900336408685,6.49567765127486,5.05172740386585,0.9375,0.6625,"Excellent"
381,31,108000,1,"Female","Student",7.28252338519689,0.145916430828011,7.67630720747744,13.6136239544222,6.6178854893695,14.9968738967486,4.79246434912642,4.78956434025845,7.2568415617434,9.23667467828545,1.76042593491356,4.93106937018978,12.6213973690718,2.26721528700905,2.01121674535948,0.9375,0.6625,"Excellent"
382,45,105000,5,"Female","Full-time",2.17208396699663,2.89424683954001,7.84863583482892,14.548711553777,4.2742711672149,12.3156606721741,7.7294665242506,6.88731049943095,7.95121586256618,6.19184148846992,2.34163347155877,3.32332114439643,12.0352157561009,6.51702630915095,2.96935890954386,0.75,0.55,"Excellent"
383,27,135000,4,"Female","Full-time",4.26986489080142,2.4296556084799,10.6783787511805,16.6319285589821,1.85083477980652,13.5917340405211,4.07720471359199,2.95469650122611,1.71409244159261,12.0924281188257,5.60253728220748,3.30953419870454,14.2288553269905,4.0195902393254,2.54866454776411,0.8125,0.5875,"Excellent"
384,42,83000,5,"Male","Full-time",3.46213798936137,1.49695894393156,7.51261511116361,19.1367897196278,3.26175445510956,16.6021345363599,3.45491395749959,3.20047581531898,8.46595990958199,9.09673071058728,1.96842576460969,3.00022591064766,10.4869523834347,6.26966850149103,2.58425629127531,0.875,0.625,"Excellent"
385,32,85000,1,"Female","Full-time",2.360861167276,2.47283438198446,9.40257652298837,21.3737874094425,6.02162256021229,10.8348161630479,0.219177146967789,0.8532901824842,5.67753679452769,13.7003370286556,2.18722407652636,4.18739006365299,9.34456910160187,8.95968303362441,2.40429436700746,0.8125,0.5875,"Excellent"
386,40,96000,1,"Female","Full-time",2.43794281776019,1.79760080935399,8.56104574446262,13.1801842339526,6.49624953127857,15.2107827799429,3.79125137159108,2.72429385598942,7.72903310481234,7.35544868824108,1.37248304230886,5.11128282198312,15.8512428072812,5.88609357583135,2.49506481521077,0.75,0.55,"Excellent"
387,32,59000,2,"Male","Other",4.00231148745245,2.05563786869785,5.62120337333887,14.2156405197921,5.93385484177227,12.5093962789522,4.82057035227938,2.84209570243848,8.22082401438117,7.08510989391336,2.26366023466111,4.63207874717828,13.3536305837486,8.53899234160035,3.90499375979348,0.875,0.625,"Excellent"
388,34,50000,2,"Male","Part-time",3.80471999904276,2.35481179325838,5.61794526268084,21.1391528077599,4.81518062170403,12.5504925680718,3.5097264430504,3.02741852063085,5.39696435278484,16.114033858331,2.62412496980304,4.89275462226138,7.30133179215171,6.70673475064829,0.144607637820679,0.9375,0.6625,"Excellent"
389,52,130000,3,"Female","Part-time",4.26898775246842,2.07588440195607,6.06620350915355,20.5515425081308,1.37424709366138,17.7303632980535,4.42929443677786,2.04842956184141,3.14313343411275,9.64996530548133,4.78024337698443,3.90377467735652,12.291087833624,6.17465768795195,1.51218512244592,0.875,0.625,"Excellent"
390,43,77000,3,"Female","Full-time",6.7238111702503,1.33701467057369,6.19209310975701,20.3444314059434,6.14726315990965,16.5503541951766,2.45637358521327,4.17991920097399,7.49985173362837,2.79478959160665,0.174802108588839,2.18345666990499,11.0730049053476,9.65907709209348,2.68375740103211,0.75,0.55,"Excellent"
391,25,80000,1,"Male","Part-time",3.52211431727579,1.86303084152451,9.63531302397051,20.0705678971752,5.36257325517007,9.41371260702546,1.04711629761066,5.92176934956932,4.84175064875799,6.59684186370865,1.05061302223847,4.04357694505656,15.0883991936359,9.21803709923989,2.32458363804104,0.75,0.55,"Excellent"
392,39,68000,3,"Female","Other",4.47368166546762,1.59783270552251,7.54478607862603,13.6668495151682,5.15901642091941,16.6109145806944,0.673403862400406,2.26484662526763,5.29788644737465,9.10518403534239,4.92109059247486,3.92643153384956,15.6954700822812,7.05561068212939,2.00699517248179,0.9375,0.6625,"Excellent"
393,34,93000,5,"Female","Part-time",4.49519513924113,3.03169727283809,5.77446939784546,9.94258280356097,5.88220111609317,11.8838493035423,2.81967873422157,4.9847116538273,6.7067292285723,12.2561352978499,2.40648251602686,5.04422097159022,11.3420139637419,10.6147049612379,2.81532763981102,0.75,0.55,"Excellent"
394,29,103000,2,"Female","Full-time",4.99926594508439,1.60523870381479,7.48083880092308,19.8828134693119,5.53990281567287,13.0271737005612,4.15285392416971,2.9531241668083,6.65257775793682,8.98605374557245,1.29943459086386,3.03211337886168,12.0560533377407,6.01604235557059,2.31651330710763,0.8125,0.5875,"Excellent"
395,40,85000,5,"Female","Full-time",4.04634676418181,4.50923393718552,7.17140939572131,7.46754553019955,5.54024073409336,16.3383078957467,2.89217397027467,5.73295266196693,8.34257400348497,7.47114998452533,2.27389579113022,5.3112317960332,16.5008875462713,4.67373492387516,1.72831506530997,0.8125,0.5875,"Excellent"
396,39,90000,1,"Female","Part-time",5.64469530875914,0.198326292012334,6.14572947509878,16.361983406921,4.51086693636048,15.6303717308973,3.83265000494627,5.77382227418605,3.41646802573323,6.65905155246107,1.89206511236104,6.22575792847195,14.5256708190621,7.25119363480869,1.93134749792054,0.875,0.625,"Excellent"
397,35,111000,2,"Female","Student",3.78525436413725,2.06444805381971,6.2184823903474,19.7887119280513,2.76917016920115,9.08874912419019,3.48551540587011,3.66672332377411,8.85620708047608,12.6755142834214,0.195220761782646,2.55757066930595,13.8409477605797,7.61625333040508,3.3912313546379,0.9375,0.6625,"Excellent"
398,54,90000,5,"Male","Part-time",8.39921281408649,0.499627089561134,6.128616893927,18.2680300598283,5.52268643357498,16.3523880042949,3.03062050387195,0.48355990192381,5.4395125778935,11.7045499836361,0.239264361464035,3.68294895040769,12.1046361381302,6.51457462274338,1.62977166465658,0.8125,0.5875,"Excellent"
399,25,78000,5,"Female","Student",6.82498799374887,2.27587837523687,7.29848141158892,14.4009068879195,6.83740739356465,15.1292004780393,1.86347724613295,7.65398196074333,3.14365917678789,12.38688617237,1.61005233666242,3.57216652194736,9.32111278279118,5.50626306746471,2.17553819500207,0.8125,0.5875,"Excellent"
400,45,89000,2,"Female","Part-time",4.87337768790699,0.871285836931332,10.3948981014617,17.9321107826541,5.57553311108017,15.2598160939945,3.08332041656586,4.24417509046571,5.89927595328377,9.71691462169115,1.30592915764799,3.80792639594684,7.83613589261431,7.13653462994752,2.06276622780807,0.875,0.625,"Excellent"
